93	38	33	35	87	11	7	96	13	94	43	56	98	11	40	37	37	99	44	14	18	62	97	52	44	26	9	22	69	90	11	4	1	7	11	94	45	14	97	86	23	53	79	36	58	8	41	51	7	41	86	46	51	87	57	41	77	7	1	9	24	41	59	26	22	97	61	92	73	4	5	18	19	41	44	56	17	38	33	63	84	68	77	31	63	70	68	24	25	11	40	6	40	38	51	0	76	92	59	85	46	33	9	6	17	95	86	3	50	8	26	8	32	82	75	28	50	42	34	54	62	95	18	45	60	85	70	62	39	62	50	8	49	24	14	16	57	90	5	54	26	61	48	72	55	75	48	10	53	43	15	12	58	50	3	73	52	70	25	73	96	69	5	17	49	47	83	22	27	62	86	48	52	35	89	42	29	65	30	5	0	12	31	49	67	12	12	75	17	89	0	68	93	17	28	62	63	72	14	66	
87	72	4	3	37	12	15	99	22	3	75	88	30	7	5	69	51	62	20	42	15	6	99	78	11	93	0	69	10	89	5	43	81	83	63	44	64	45	63	1	71	30	14	44	47	22	23	76	32	60	12	67	89	52	93	58	74	77	71	67	39	28	61	42	89	75	95	34	42	62	61	18	42	16	12	24	77	18	38	66	96	84	2	14	4	33	20	21	42	34	75	67	5	6	66	65	7	41	89	67	62	79	9	77	96	77	31	45	21	51	53	68	13	93	60	95	23	52	62	32	88	51	64	42	77	31	12	37	83	1	84	8	37	32	59	62	53	88	49	67	13	41	23	96	98	48	57	69	18	32	72	12	50	85	96	4	35	19	6	19	81	9	40	92	39	45	2	13	30	21	29	6	21	64	63	4	22	19	94	13	91	98	77	51	37	99	9	24	42	22	54	38	98	88	82	32	71	2	91	78	
53	28	92	93	48	64	62	87	91	77	77	14	51	70	39	79	34	1	38	19	70	36	94	82	88	19	9	32	45	91	26	41	95	7	37	69	31	49	96	81	96	35	12	5	53	53	12	39	75	24	16	65	92	93	66	59	20	52	41	92	38	15	30	23	69	39	32	53	94	59	13	30	53	32	55	62	70	49	41	87	81	63	74	33	36	97	92	81	38	63	62	51	98	48	89	50	57	38	41	70	39	13	0	99	57	49	20	72	5	63	6	27	25	54	84	4	37	55	26	45	87	46	9	89	44	64	21	52	49	59	57	92	1	73	42	74	78	33	45	12	12	22	26	28	97	2	26	53	24	69	21	41	49	96	73	88	53	32	71	16	59	15	99	31	78	97	47	1	63	88	81	58	19	4	83	28	91	7	16	58	44	65	29	31	53	6	22	98	40	5	86	83	13	49	47	66	94	10	67	27	
32	87	17	42	27	68	15	65	25	88	19	37	61	48	42	22	0	62	45	96	86	77	44	39	45	85	46	1	66	53	30	0	97	2	39	63	64	93	99	10	5	53	87	58	69	66	35	26	76	92	77	29	54	81	91	57	29	16	50	78	26	52	35	20	98	79	29	13	13	29	26	99	2	70	62	22	45	39	98	23	23	15	34	30	97	33	72	42	19	66	82	91	25	24	43	79	31	80	39	90	70	50	18	44	79	40	10	21	44	95	13	42	35	63	24	15	54	8	15	37	25	61	71	85	99	57	30	86	40	25	11	0	84	17	9	38	50	3	86	19	80	38	24	53	46	28	36	15	6	40	60	38	38	8	94	95	89	2	0	47	97	5	23	51	23	91	52	63	62	54	50	59	29	44	53	42	6	43	45	43	0	76	46	85	46	88	56	58	91	13	40	4	46	84	18	61	70	22	23	85	
10	57	30	50	92	21	58	16	1	84	87	23	37	63	90	10	4	47	29	38	64	41	56	16	31	30	81	68	62	15	53	67	60	1	59	20	20	32	41	15	58	70	19	18	32	55	76	34	42	24	59	2	93	17	82	99	57	49	82	36	22	90	4	85	63	61	16	36	46	67	84	99	40	61	80	41	90	74	32	95	27	4	44	27	97	67	87	77	10	2	19	55	35	62	78	11	91	45	6	27	34	56	99	88	89	26	94	24	3	65	18	99	99	10	59	93	21	33	42	63	27	75	39	15	72	65	72	89	80	2	72	0	27	21	60	35	80	96	81	42	50	5	61	37	42	91	36	71	56	37	89	63	72	79	39	8	82	94	10	48	17	23	5	0	33	44	81	78	61	31	58	4	35	76	34	21	3	82	44	34	27	65	26	23	46	43	14	91	76	88	19	30	20	85	56	83	85	74	87	63	
31	0	32	77	32	79	45	55	52	51	82	66	49	22	38	38	83	62	24	8	19	57	92	81	68	51	54	16	43	11	86	73	4	39	99	99	86	93	18	3	92	91	10	10	27	80	36	44	56	68	65	3	94	11	93	48	9	9	17	69	42	75	22	20	19	94	35	60	59	76	84	62	67	89	96	35	4	27	58	37	78	54	98	75	86	51	34	83	11	20	44	47	55	90	34	64	80	47	93	12	19	19	4	71	53	26	13	16	49	14	82	73	59	36	46	77	59	74	59	54	18	52	3	25	13	71	55	82	99	2	28	40	53	30	70	65	62	77	88	79	18	15	13	41	8	4	89	5	55	18	7	74	86	67	23	1	49	32	53	60	56	78	89	12	2	32	74	46	35	82	97	46	78	69	83	63	58	33	79	34	33	88	11	77	99	15	87	12	34	48	64	8	87	3	98	16	13	86	8	61	
62	18	85	5	21	43	44	25	51	44	57	1	15	67	35	65	18	56	79	89	93	98	75	25	52	62	81	23	3	73	39	23	84	28	67	33	80	31	19	90	33	11	38	61	94	1	3	49	57	45	48	81	65	48	56	83	11	6	85	82	43	11	48	94	9	25	39	46	47	63	29	22	87	13	91	75	45	69	15	65	61	66	33	96	39	76	9	34	80	48	59	56	10	33	71	76	33	96	97	28	29	56	42	10	68	55	94	43	80	46	94	33	98	52	70	77	86	27	47	75	15	83	17	10	56	31	28	48	68	9	10	14	67	82	62	92	22	64	97	21	25	82	25	94	93	58	39	5	27	65	45	80	16	51	10	24	52	77	14	2	51	9	81	53	44	14	5	94	95	97	31	4	89	27	92	78	84	93	61	56	78	10	89	95	80	9	83	34	74	15	82	22	44	83	38	0	41	41	34	2	
61	65	89	73	42	75	30	63	84	80	62	5	82	62	17	55	77	44	89	3	47	61	88	4	56	72	54	56	49	86	6	58	43	20	61	67	0	4	89	71	53	79	69	49	91	65	62	0	52	68	49	88	11	38	64	88	84	71	28	93	21	52	21	85	93	27	89	11	14	39	59	76	64	51	47	92	74	11	80	82	9	34	2	8	97	16	22	19	58	5	24	55	36	95	35	39	62	65	65	29	9	96	17	26	47	27	22	69	7	31	30	57	49	30	61	80	37	38	25	59	84	92	18	61	35	38	59	41	32	91	47	4	33	23	31	71	24	12	65	93	1	23	90	69	86	67	53	44	60	99	38	58	80	7	27	92	45	79	42	77	98	32	85	33	9	96	64	4	13	44	28	60	29	73	66	79	9	73	78	7	50	56	61	55	16	51	10	47	59	12	48	53	96	68	66	72	1	31	18	98	
40	14	24	53	22	7	11	70	27	93	40	46	70	53	10	30	26	34	71	67	57	39	73	80	90	20	91	72	10	43	59	20	47	56	36	1	60	87	20	18	62	38	95	45	57	23	17	56	0	80	58	16	26	90	1	90	4	7	42	66	55	74	40	90	24	58	28	23	53	50	23	15	72	40	36	63	82	36	13	43	88	68	68	73	42	90	91	83	18	18	41	90	93	14	0	4	81	60	48	93	38	24	26	21	15	72	22	41	26	8	15	37	24	14	12	39	30	79	32	87	96	60	28	4	92	45	5	66	56	8	13	80	98	85	98	84	17	1	14	75	24	93	67	53	31	79	15	98	86	33	48	75	30	5	33	3	59	29	29	24	92	87	82	3	23	17	99	53	0	64	59	80	33	54	76	3	76	18	47	6	97	32	67	65	40	26	82	23	39	3	25	27	60	87	87	88	49	40	36	79	
26	36	97	33	8	19	60	95	77	68	34	74	7	35	88	47	10	71	86	86	99	55	25	21	66	23	41	56	5	89	55	17	21	61	56	50	46	35	25	45	41	64	75	78	78	56	65	96	36	38	66	94	23	65	81	28	25	40	87	87	54	30	22	13	35	32	4	26	11	60	64	57	11	46	35	20	7	30	84	40	78	85	8	59	17	93	56	59	41	45	97	8	29	5	46	67	91	76	26	34	54	12	41	44	57	51	53	50	41	44	5	91	52	32	14	42	66	7	27	6	90	46	95	92	90	36	67	57	32	90	81	82	67	92	83	41	2	74	89	12	25	59	18	62	95	2	19	55	93	15	2	34	31	28	98	66	76	45	0	44	48	85	70	9	55	84	76	68	2	3	55	48	30	96	81	99	97	63	64	46	71	52	9	25	98	46	17	43	95	69	66	61	46	94	79	60	62	57	94	45	
21	43	4	48	93	53	44	12	75	4	84	34	59	4	27	49	10	45	72	87	48	85	25	7	62	4	6	99	79	4	98	84	55	14	74	36	93	91	5	12	74	48	43	28	7	85	57	77	3	40	31	38	31	79	49	14	51	27	42	37	6	0	23	61	40	98	32	97	80	10	44	35	72	71	5	8	51	33	75	5	1	48	7	75	91	52	34	14	35	8	36	55	97	64	75	89	12	66	19	87	10	82	91	93	90	2	27	21	96	58	81	1	4	95	83	2	93	27	15	99	25	82	75	56	57	0	60	34	27	95	13	82	20	35	64	58	13	12	96	52	5	85	75	89	80	4	80	49	0	74	70	14	33	45	91	86	64	23	39	94	41	3	73	53	49	28	24	7	39	58	48	52	43	42	80	13	21	4	16	54	25	92	60	81	83	30	96	3	62	75	8	36	74	98	7	9	26	99	3	15	
10	3	83	99	82	93	54	46	55	46	65	18	11	12	96	98	51	76	71	59	59	82	98	32	94	30	28	78	23	82	73	61	16	88	34	14	49	2	70	55	59	23	91	92	23	60	89	80	57	16	91	79	9	26	67	39	13	14	22	75	99	59	5	23	27	92	60	12	44	37	67	95	87	77	32	21	92	82	14	31	77	53	72	11	43	33	33	19	7	47	20	25	7	36	36	32	97	31	42	39	49	29	60	36	56	63	30	81	27	43	12	79	11	56	38	99	91	84	25	70	13	7	63	27	66	86	90	29	56	62	26	20	1	12	48	70	90	2	40	31	95	64	71	20	35	48	98	14	37	47	22	31	85	90	85	75	28	38	19	72	66	0	10	38	14	32	12	11	17	93	30	36	89	59	31	39	94	1	23	33	34	22	2	61	80	71	37	82	59	14	23	51	61	14	93	59	12	7	48	16	
30	61	45	72	37	1	47	70	18	44	13	23	45	17	23	91	15	26	71	31	20	19	65	49	16	83	32	96	62	99	92	6	51	61	72	6	94	74	28	63	64	12	61	37	87	28	74	30	28	56	24	72	78	84	54	57	31	11	65	80	9	37	19	4	9	77	83	91	72	26	42	25	8	54	70	11	12	6	19	75	40	76	62	38	22	67	10	45	13	23	30	53	80	61	46	14	69	22	98	99	0	96	53	52	46	49	16	24	79	85	38	55	52	18	63	32	59	31	25	33	4	22	67	72	72	51	25	44	73	75	50	57	38	94	93	57	31	73	3	93	76	75	18	24	42	87	75	7	3	0	30	63	19	1	46	0	64	87	44	94	95	33	70	90	45	2	97	86	9	71	12	6	25	82	4	20	16	34	48	27	94	49	78	81	38	47	45	38	21	93	55	37	85	43	50	2	18	34	74	77	
13	78	70	83	87	0	40	26	88	28	4	68	1	3	21	5	29	80	95	54	15	65	9	43	45	1	7	12	96	60	12	1	96	51	29	55	56	62	6	82	68	60	31	13	31	39	95	17	56	41	77	47	81	75	55	14	45	28	12	45	56	49	47	97	48	57	26	94	48	72	73	45	90	31	43	67	25	75	28	96	58	69	33	74	3	18	49	77	11	63	9	52	41	70	2	55	51	48	20	58	18	50	99	81	44	71	46	29	75	72	75	94	53	9	41	39	86	24	19	44	1	87	10	15	40	49	94	75	31	21	87	25	51	48	6	28	80	63	51	88	56	94	93	92	72	92	37	5	42	75	64	67	65	59	44	60	20	15	15	23	94	47	51	55	10	90	46	77	48	64	42	4	48	97	46	72	15	58	7	85	74	76	41	67	42	39	98	47	94	24	25	37	54	83	77	82	48	24	41	24	
87	57	4	36	68	89	22	32	95	76	89	27	74	48	38	54	19	72	32	61	21	31	16	43	41	12	40	32	9	46	61	49	48	51	36	53	32	82	72	62	42	9	26	38	68	97	35	26	66	49	11	78	90	98	47	7	17	23	72	89	64	3	52	4	89	92	42	75	31	91	89	16	1	2	39	67	21	28	96	58	98	91	2	6	52	84	99	76	56	46	18	67	93	1	0	93	77	43	7	13	98	98	45	85	44	34	94	10	91	44	16	14	23	9	29	12	68	84	44	6	45	44	21	84	25	98	93	53	28	57	81	88	84	5	40	34	15	2	9	30	46	3	40	6	81	23	60	53	14	4	86	90	32	66	37	0	87	47	21	11	98	29	74	32	66	86	6	29	98	92	27	44	25	32	28	82	99	34	92	52	9	14	21	6	16	78	58	9	25	84	10	75	66	52	94	44	15	3	70	68	
18	99	41	32	73	11	0	39	99	77	72	34	85	99	68	88	23	44	17	69	4	9	29	73	74	73	35	9	68	13	13	81	61	32	42	69	2	3	27	27	24	33	0	43	87	59	60	95	20	51	9	72	58	62	30	45	89	24	95	75	76	76	51	98	76	74	14	56	82	86	55	96	2	1	1	75	27	62	21	15	63	55	82	39	71	95	49	23	79	14	53	9	28	16	4	18	52	14	1	45	32	14	14	9	45	30	2	61	32	88	90	16	52	69	20	30	62	88	1	56	36	58	50	28	12	89	92	77	71	82	16	11	54	0	76	50	77	94	71	77	95	53	85	70	6	96	16	69	0	61	80	90	32	53	21	44	11	87	14	16	42	81	30	51	28	0	91	15	50	88	4	93	35	25	16	49	43	4	93	59	84	73	4	91	75	74	30	12	73	9	19	13	6	44	51	8	27	66	53	29	
88	73	74	67	65	35	40	26	78	2	84	17	83	30	61	54	69	21	25	53	11	77	31	54	65	6	83	95	7	26	32	10	19	80	4	56	36	13	61	36	87	18	91	58	44	74	69	79	7	43	2	70	13	98	86	18	9	36	23	4	31	16	6	8	32	50	6	3	21	81	66	74	42	42	64	80	36	79	54	27	23	39	86	1	34	27	35	53	28	45	86	31	79	20	11	70	77	81	24	89	79	61	72	31	39	13	42	64	78	75	13	20	18	66	4	7	14	1	23	15	60	9	21	51	20	22	69	64	91	24	11	94	59	43	0	20	70	64	90	77	23	39	62	4	12	11	5	47	66	37	22	8	96	1	18	93	90	5	42	58	10	8	54	61	0	76	47	94	24	73	27	21	70	7	81	42	61	62	7	91	78	21	12	16	27	48	79	52	68	59	47	0	66	40	81	87	47	68	12	50	
43	16	9	9	28	55	57	13	46	8	64	16	17	62	28	0	27	2	43	41	71	10	36	31	56	89	69	28	68	87	54	78	0	63	0	64	29	47	48	8	81	24	76	98	68	84	16	99	18	76	35	48	86	92	25	70	62	10	29	19	50	53	92	0	83	60	52	19	0	7	20	52	39	95	5	80	30	75	74	9	34	98	61	17	66	23	13	96	85	31	1	9	93	58	75	91	0	23	66	70	85	14	2	10	69	76	45	86	16	82	83	58	82	31	67	99	90	60	33	63	34	33	66	62	70	86	50	51	96	75	13	81	97	50	33	51	41	80	3	66	89	23	10	38	2	59	9	67	55	35	89	87	67	67	74	89	93	21	75	12	77	48	58	15	8	93	67	33	61	57	12	78	58	73	49	69	42	42	77	92	48	60	37	78	54	94	43	55	49	70	28	27	64	91	0	33	57	57	62	78	
19	66	74	63	58	75	38	8	13	89	45	63	50	51	57	49	33	37	9	8	39	75	7	18	50	15	99	98	65	16	47	37	76	60	35	0	2	87	14	53	25	40	4	44	17	79	92	21	86	20	10	83	30	46	25	99	69	65	23	35	27	35	57	54	21	82	26	98	62	99	89	10	41	66	75	66	48	70	3	89	63	72	24	33	75	0	97	41	90	28	8	84	11	94	94	38	37	29	52	89	45	12	18	62	17	3	76	38	15	67	42	97	22	0	78	30	33	33	34	28	14	5	91	32	95	97	68	59	43	59	32	77	95	26	55	25	57	72	1	68	51	33	69	33	25	97	21	89	57	73	43	60	43	78	79	84	36	84	12	15	73	31	2	13	13	17	2	32	17	44	54	55	88	93	3	53	34	58	55	27	90	88	85	34	63	98	21	92	1	43	70	25	45	78	10	21	95	21	4	93	
97	51	33	64	49	52	73	53	32	87	58	35	85	54	8	28	80	6	68	87	72	98	6	29	25	27	69	47	52	18	53	86	13	82	8	35	2	92	91	22	30	53	86	30	5	59	23	8	92	72	92	34	49	64	51	79	0	31	22	97	5	12	88	66	89	76	14	95	8	50	69	6	10	43	65	32	75	83	52	1	2	40	89	17	9	31	14	35	78	17	85	71	49	74	78	13	73	50	40	73	39	46	27	51	91	26	1	9	6	77	21	23	57	9	47	47	31	1	19	49	98	85	82	27	32	26	23	51	46	79	44	81	30	16	84	28	37	33	89	52	67	35	55	34	7	91	35	73	40	64	74	42	78	84	90	75	88	74	99	92	34	99	24	62	10	52	89	29	95	76	2	30	82	87	13	54	15	59	20	47	72	22	7	41	61	77	76	79	42	56	26	76	22	83	43	77	66	5	94	91	
71	84	30	54	66	99	13	88	36	4	51	32	98	4	85	94	3	24	60	73	57	22	83	4	18	71	10	74	31	89	47	28	28	92	67	29	11	53	57	23	16	42	62	53	78	94	53	9	64	42	47	75	79	29	75	83	79	21	92	8	52	91	99	38	74	97	68	75	78	10	94	90	50	82	63	53	17	64	99	50	40	3	0	37	24	81	66	28	63	35	1	60	2	98	84	4	89	86	18	24	67	26	88	43	6	87	33	94	55	2	43	17	87	46	87	89	89	26	64	49	67	89	77	33	49	23	76	9	21	76	72	35	73	93	7	33	56	62	45	50	3	84	56	51	45	63	45	97	17	44	65	18	92	90	5	65	68	35	8	72	74	1	58	49	81	71	42	85	88	58	14	97	30	42	51	86	58	82	96	33	17	39	92	53	16	34	4	54	95	8	11	2	28	52	0	97	50	19	30	97	
14	72	64	80	71	75	48	64	90	16	18	26	77	47	14	39	73	62	14	56	23	15	3	28	99	90	47	56	21	3	51	99	1	67	71	11	51	53	19	20	29	21	11	40	16	67	43	33	37	89	11	12	31	92	42	67	7	94	82	54	77	42	53	77	23	71	20	94	85	26	44	34	43	12	69	39	10	21	62	70	33	39	16	62	88	95	5	54	16	29	29	70	75	47	84	9	60	65	94	88	30	56	18	31	92	49	22	58	96	91	45	26	46	77	16	66	30	75	67	92	15	17	1	5	26	60	43	86	74	32	25	90	21	21	6	97	52	16	53	90	74	79	34	93	75	3	0	15	40	2	42	3	18	21	76	63	51	51	63	56	2	52	81	67	11	90	44	94	80	30	87	23	23	51	34	91	39	32	2	22	31	11	0	87	70	6	92	23	86	85	48	44	48	66	59	40	40	63	0	57	
34	95	86	44	0	40	49	41	8	72	0	74	26	29	74	90	59	55	97	30	49	10	89	64	56	78	58	85	51	32	21	1	67	26	28	70	96	46	34	85	88	75	33	72	6	42	16	81	90	45	13	8	31	86	92	70	38	23	78	78	60	21	96	25	95	23	64	64	95	93	55	17	13	62	18	0	58	88	62	49	53	7	94	96	78	61	27	13	66	77	36	46	52	74	57	34	31	75	7	35	11	29	42	8	90	53	29	62	71	84	23	85	29	33	55	19	50	19	55	45	89	40	95	90	74	38	40	65	93	45	88	39	53	38	72	42	39	18	97	89	48	38	33	45	15	40	57	69	44	84	56	78	89	49	95	89	24	47	81	43	83	45	55	44	68	87	32	43	39	48	47	53	66	34	94	13	41	27	83	69	0	55	41	16	35	20	12	32	35	87	35	78	79	52	92	9	82	42	60	19	
28	36	64	76	44	12	18	17	77	83	45	12	61	22	80	84	27	68	83	91	89	28	71	92	10	41	20	74	7	65	26	95	53	36	21	60	7	20	99	70	97	31	91	18	52	83	91	44	62	5	71	53	90	64	37	52	93	25	14	13	28	90	35	58	14	24	89	98	26	62	59	46	63	91	46	26	52	48	7	10	14	31	72	63	65	48	13	26	82	19	26	40	96	15	67	44	71	26	93	37	82	49	67	99	57	20	4	45	62	19	11	89	29	79	27	21	15	68	14	23	67	36	1	92	80	73	49	97	52	93	92	22	67	71	55	44	25	65	96	99	85	69	33	21	77	9	75	26	55	16	58	81	55	27	97	12	40	92	7	5	1	90	9	97	68	22	3	97	77	51	63	23	14	18	71	62	40	68	60	35	54	12	63	62	53	56	29	53	83	12	95	64	94	3	75	33	13	20	94	82	
95	81	7	62	0	70	38	1	32	4	74	28	99	4	58	21	7	0	82	35	89	37	14	70	91	76	23	23	71	55	66	32	58	67	99	59	52	21	58	12	59	14	66	72	31	88	90	50	12	94	58	13	4	67	7	32	4	84	15	35	14	72	41	61	49	78	7	12	73	83	7	9	31	73	23	96	89	95	41	85	87	62	55	76	73	98	88	33	9	15	90	52	13	83	7	87	14	21	87	2	44	47	44	35	98	1	17	68	74	51	69	98	46	77	20	28	22	50	95	37	54	78	69	59	73	16	74	69	28	73	48	48	72	59	46	34	83	83	45	35	42	98	27	93	0	6	78	56	91	26	85	56	83	60	70	68	37	87	28	47	11	65	17	96	50	49	69	82	1	6	62	2	92	54	27	39	21	6	43	53	71	40	10	66	57	17	31	46	66	72	10	57	26	65	31	11	30	23	25	79	
74	87	12	45	48	65	32	19	88	24	62	87	71	30	62	27	62	22	3	18	23	87	0	75	51	50	49	20	3	39	81	14	21	5	11	43	79	56	84	85	35	21	23	13	6	81	8	4	43	30	75	36	5	19	70	50	93	35	18	49	89	10	75	41	57	56	68	1	17	79	45	69	1	48	59	16	73	97	69	92	72	70	98	71	27	38	88	72	32	89	65	71	2	69	49	70	64	89	14	7	65	90	23	75	54	77	13	36	23	26	1	43	74	85	32	64	82	22	57	27	96	15	95	85	51	90	99	68	61	48	73	0	43	53	72	31	38	13	1	44	85	28	84	45	7	56	77	54	17	97	42	22	21	70	62	69	26	82	67	91	4	43	73	89	93	92	99	22	49	87	79	37	43	55	77	6	32	34	2	23	65	25	23	61	43	17	9	4	35	92	3	15	93	45	67	50	40	43	79	34	
55	84	64	43	0	23	18	82	62	87	86	0	30	51	59	88	78	56	13	73	97	70	5	81	44	3	94	90	98	41	73	37	20	67	11	33	8	40	37	26	71	24	65	96	67	67	64	84	74	80	0	93	9	51	23	71	73	51	35	6	19	16	17	14	72	72	36	0	76	37	71	64	97	68	59	1	40	5	92	23	55	32	88	4	62	46	33	91	4	96	20	17	62	66	6	41	59	56	4	4	48	92	43	50	18	67	69	44	6	89	96	87	5	16	24	57	29	5	33	56	73	71	35	32	48	40	38	55	10	50	2	12	7	59	83	51	96	6	22	33	37	31	32	43	5	5	53	93	45	26	93	10	68	27	15	95	9	63	31	22	35	95	90	77	49	56	25	99	9	85	7	51	56	35	95	71	97	42	46	36	31	6	54	5	65	57	49	6	19	85	34	20	27	2	32	98	91	85	90	38	
3	78	70	79	24	80	2	11	38	44	99	25	43	74	56	34	88	44	16	88	37	19	42	19	46	11	97	72	37	75	50	81	69	43	29	36	88	28	46	15	76	46	44	93	8	12	79	95	85	32	84	66	69	73	49	73	21	35	52	79	34	58	64	10	6	56	87	83	72	17	8	48	20	57	74	60	54	21	58	58	8	94	93	87	95	67	17	1	70	25	65	7	31	62	62	35	56	16	61	44	38	40	43	61	76	96	83	53	70	65	10	9	65	9	43	76	72	60	31	0	46	86	9	59	91	87	94	55	6	3	69	54	83	2	57	21	49	39	38	57	55	24	91	94	41	78	31	57	36	22	71	80	98	13	15	56	95	97	21	22	31	18	26	18	70	61	76	46	84	67	40	72	99	49	57	37	18	76	64	65	46	76	12	27	96	39	95	21	94	51	90	0	65	72	53	88	25	46	90	43	
79	91	67	17	51	6	64	28	73	15	11	45	70	17	52	67	53	83	93	95	69	59	23	90	27	22	39	8	76	73	3	21	4	0	42	97	85	5	3	12	87	56	51	9	62	59	53	30	34	61	10	2	24	44	6	42	53	75	21	41	72	21	13	42	73	37	89	36	29	60	11	58	62	30	64	53	35	72	76	55	57	66	73	38	49	5	56	90	83	19	62	83	20	8	66	52	32	90	85	57	50	9	76	33	63	62	86	84	23	29	81	90	8	49	6	6	55	51	61	13	33	63	7	36	17	89	19	10	43	64	49	65	21	93	86	89	15	95	34	78	38	34	43	4	73	18	69	86	36	90	52	19	47	30	67	6	99	95	28	67	44	66	33	12	65	61	84	82	16	73	6	89	59	3	15	11	2	34	19	44	56	75	75	80	65	61	61	14	29	92	85	26	93	73	85	93	51	63	44	84	
68	85	52	59	39	36	49	93	34	36	15	62	0	0	16	8	31	67	64	27	11	86	69	84	48	12	18	53	50	40	20	71	21	82	72	76	21	89	45	53	32	61	90	85	12	41	84	92	69	29	53	54	38	51	18	14	76	31	15	83	67	0	4	36	81	1	25	78	22	70	27	87	26	84	2	24	47	56	98	86	91	29	46	75	10	89	6	25	44	67	68	81	61	18	22	38	74	85	23	39	98	22	2	79	75	10	69	16	98	80	44	4	21	26	54	57	86	29	85	47	6	11	30	80	53	60	68	0	94	50	34	95	56	3	32	61	90	30	30	17	52	77	12	53	11	89	90	81	31	55	97	78	49	28	20	83	15	93	96	52	96	93	74	8	52	39	83	9	17	52	26	70	70	78	67	41	25	88	48	91	68	59	76	29	49	65	10	72	98	36	91	90	7	94	52	80	87	76	7	92	
75	5	76	80	71	49	61	64	47	67	22	50	26	97	52	32	81	14	76	40	6	19	52	56	13	75	99	87	96	96	94	5	84	48	64	59	24	72	6	63	29	69	11	91	12	88	67	16	7	76	51	15	80	28	94	27	49	90	16	7	28	12	98	60	60	57	14	62	32	68	97	24	96	42	0	97	67	2	5	67	74	54	54	76	4	64	64	84	51	23	97	66	59	44	92	29	11	89	51	22	60	82	7	37	94	95	40	42	2	69	44	83	34	73	41	79	57	19	99	18	82	33	64	68	20	80	40	60	41	44	13	51	23	44	20	1	12	91	99	56	50	71	50	3	19	72	61	30	43	37	67	81	72	20	92	14	40	48	14	13	82	1	27	44	10	27	32	84	67	30	5	51	74	30	56	70	1	8	72	99	71	86	11	77	60	73	86	44	54	72	1	81	82	4	82	18	68	98	54	94	
93	33	19	32	31	3	38	31	4	0	4	47	49	46	89	46	10	47	97	98	39	28	30	54	37	17	56	76	78	79	76	31	75	8	52	95	77	99	63	71	72	28	93	37	84	49	95	28	42	62	41	39	2	95	33	94	67	25	40	76	32	5	80	20	38	1	0	88	47	20	89	79	97	33	65	14	5	98	90	76	76	3	70	28	52	95	62	36	36	16	38	72	1	24	67	72	84	67	84	30	77	47	50	0	7	94	30	14	87	43	18	9	32	66	77	88	68	34	57	56	72	1	39	96	21	19	84	14	95	95	50	22	36	63	67	64	50	79	24	32	91	10	62	43	10	57	57	53	15	81	5	19	31	64	10	85	53	12	61	56	13	11	36	3	4	82	64	13	59	25	37	93	12	61	60	86	18	70	70	0	92	57	75	75	5	57	51	83	17	77	60	33	44	86	86	35	72	99	56	94	
0	83	99	21	39	58	86	42	80	33	32	96	76	40	15	22	74	22	26	38	40	3	66	70	59	21	30	99	80	74	97	48	50	86	29	44	80	90	21	91	40	33	28	47	70	51	85	78	3	96	28	29	3	10	43	81	81	47	86	26	22	50	25	81	61	93	7	69	42	69	60	66	46	34	49	6	19	6	12	45	98	17	24	41	29	10	6	44	0	85	37	70	39	12	49	14	2	13	54	44	25	27	17	65	98	61	99	88	95	69	74	66	84	96	14	61	19	23	32	45	15	30	12	28	46	57	20	76	95	77	81	71	82	52	34	66	89	65	23	83	1	15	49	34	2	34	95	78	52	49	82	18	41	42	38	3	80	19	88	14	21	69	60	16	77	0	12	60	41	75	4	76	93	70	97	99	26	26	17	60	13	76	89	38	24	22	79	48	32	3	3	12	73	46	47	83	69	59	63	51	
87	18	98	94	12	53	76	11	61	96	62	15	33	60	48	22	87	29	15	83	11	33	86	14	21	55	87	14	50	97	78	16	68	26	13	63	42	55	4	72	48	21	54	46	21	84	6	16	94	92	50	64	80	89	25	56	86	57	71	58	89	41	19	81	90	76	98	28	82	33	91	24	37	88	36	46	56	38	6	61	65	6	5	82	33	27	3	23	25	83	63	78	54	17	68	28	70	35	8	72	37	76	91	90	58	30	47	66	3	84	13	38	35	83	95	33	94	79	81	29	64	61	8	64	72	39	14	35	61	24	87	92	66	26	32	2	65	66	58	35	14	31	59	26	74	28	49	47	0	36	48	52	5	12	69	45	68	32	84	8	69	22	88	88	21	96	44	49	12	57	46	57	83	60	75	65	97	72	50	82	6	16	21	83	23	71	74	93	61	8	32	78	67	25	34	83	76	74	53	77	
