66	4	56	44	69	61	23	22	72	0	30	99	66	76	84	78	52	89	89	5	72	20	66	34	4	24	19	84	56	81	97	38	82	36	69	88	19	91	60	34	38	31	66	19	92	72	66	34	54	16	56	11	0	76	90	49	41	84	5	64	97	22	40	44	3	71	79	1	18	94	69	53	70	94	44	80	41	79	66	79	84	44	6	17	92	24	73	74	14	90	76	13	59	72	79	13	86	85	26	4	
60	83	64	65	61	48	84	20	56	28	49	72	65	61	15	29	92	66	84	69	59	39	46	21	45	5	34	20	30	2	13	68	39	13	88	48	62	19	97	26	3	59	42	90	38	74	38	97	28	17	70	53	38	45	3	70	73	8	69	26	44	45	38	21	45	68	61	22	30	22	36	11	65	25	81	81	30	9	16	44	33	78	36	59	16	81	13	11	6	22	65	86	52	4	11	39	80	5	7	1	
68	64	45	17	62	38	94	52	42	81	58	42	41	23	20	66	55	63	6	8	96	97	69	26	80	5	25	94	78	48	83	47	13	6	64	82	89	36	86	48	13	97	49	59	61	96	44	12	7	78	15	25	35	97	38	79	91	62	56	22	6	43	4	44	49	53	29	76	20	13	44	61	52	34	8	36	89	32	64	7	59	52	44	38	22	77	86	68	91	73	31	0	8	64	71	62	87	55	79	77	
94	45	81	94	2	89	9	83	69	51	34	19	92	92	17	96	63	1	3	51	29	43	59	90	35	75	86	34	64	33	7	40	3	51	83	28	64	4	97	74	62	46	20	42	89	1	74	45	61	14	81	93	36	16	40	98	21	35	71	91	47	79	61	66	71	31	72	15	69	24	24	88	66	16	49	9	87	57	6	59	92	95	62	61	96	65	78	11	41	76	86	91	28	69	49	13	42	50	59	78	
90	29	74	13	90	93	25	95	70	82	22	29	0	88	4	40	54	55	85	17	11	75	81	75	64	91	42	10	36	55	61	70	66	31	15	37	19	54	57	70	9	33	6	67	85	38	10	90	54	65	80	28	75	15	66	51	47	56	77	18	89	63	0	91	54	66	90	65	99	71	92	87	72	90	9	5	27	76	16	3	75	74	80	93	37	92	8	58	36	26	18	20	41	13	46	84	14	97	32	15	
52	22	10	22	32	9	85	20	38	51	63	54	50	6	41	30	29	23	39	29	56	47	41	28	24	69	71	22	45	98	9	25	12	70	36	98	77	78	56	6	90	54	62	63	58	92	23	33	63	4	52	91	22	21	66	82	42	48	21	21	19	63	5	73	1	48	84	8	26	25	71	9	44	2	37	0	24	10	38	85	35	85	2	10	67	30	32	34	39	85	62	12	77	98	39	33	65	86	56	31	
7	54	10	68	42	2	45	83	31	98	37	82	1	41	93	87	54	7	80	45	35	85	93	16	43	69	48	49	98	15	56	40	81	53	48	71	49	38	36	85	96	89	61	40	13	93	25	77	88	85	82	5	75	63	91	96	80	61	68	35	38	88	38	51	72	49	94	58	13	31	44	45	51	96	2	47	71	43	83	94	61	58	66	84	5	11	46	61	41	71	83	72	47	60	64	20	11	88	92	50	
26	60	57	56	39	69	44	92	35	54	14	27	0	35	59	89	70	14	52	31	29	57	76	65	0	44	57	26	71	44	14	73	45	25	13	34	72	65	74	54	65	43	18	31	97	23	46	48	31	84	53	70	1	4	77	69	76	79	78	10	67	67	96	41	68	19	14	50	95	76	45	8	5	21	24	31	45	80	79	29	90	95	87	25	60	15	84	75	5	61	6	87	8	7	61	9	28	82	56	1	
76	81	89	44	44	33	15	87	44	33	82	53	60	93	0	85	15	32	30	90	50	51	21	22	57	29	79	17	82	64	13	47	78	94	54	9	40	26	99	59	81	25	95	58	38	50	79	41	25	70	2	63	19	40	23	91	83	45	56	21	64	80	63	63	73	50	12	48	10	76	37	82	12	70	1	54	98	89	32	70	47	96	90	83	95	33	65	73	89	51	80	45	4	71	93	94	2	76	42	27	
31	32	55	85	42	34	65	84	62	18	84	64	28	20	52	59	48	49	49	9	72	19	33	25	32	99	63	99	53	58	61	12	93	93	7	35	23	91	3	16	92	22	50	47	13	20	77	61	77	92	82	39	64	44	5	94	22	8	90	48	73	30	49	66	49	52	45	25	26	35	75	2	46	12	98	70	17	86	81	75	22	35	29	27	43	64	45	35	68	12	89	71	3	77	78	53	44	52	15	11	
80	27	5	58	6	44	77	1	89	92	63	36	59	73	56	44	92	62	37	80	24	2	44	52	42	0	15	73	80	17	75	20	20	99	32	69	82	43	30	58	33	3	69	84	12	35	38	86	69	93	33	81	12	27	35	89	47	89	37	46	87	28	92	1	71	83	69	6	80	80	85	3	64	95	17	16	57	76	23	35	15	66	56	86	78	57	83	67	97	21	80	28	59	17	90	98	16	67	8	76	
46	72	74	61	79	8	20	34	86	68	15	17	53	30	4	23	13	56	11	21	89	63	36	16	6	78	54	2	28	6	32	93	23	90	30	35	13	18	70	12	15	80	51	96	91	15	31	89	68	71	71	73	78	41	45	0	18	49	63	34	18	62	19	4	38	15	16	50	50	1	26	96	96	0	62	18	34	86	73	2	49	30	84	80	9	18	74	2	1	14	93	22	47	66	3	10	53	74	16	38	
83	52	25	20	89	98	53	49	2	51	60	64	47	13	4	18	22	94	0	1	10	88	49	37	19	37	29	81	87	15	86	10	72	1	59	19	18	32	98	97	86	82	66	78	54	45	38	42	0	12	79	9	16	47	2	28	21	44	65	75	64	15	95	15	96	30	8	46	52	38	39	92	99	71	93	20	94	14	35	57	3	37	59	19	25	56	16	27	97	56	10	94	68	77	82	29	12	49	44	91	
9	31	92	84	32	85	90	91	66	7	97	26	88	82	99	61	16	54	87	89	84	43	2	92	90	50	55	99	51	60	54	56	94	19	63	25	98	82	84	89	96	84	47	58	11	61	61	45	89	5	64	63	14	74	27	80	24	61	3	46	82	80	71	71	15	43	86	96	76	69	10	40	35	94	69	89	27	11	67	26	83	38	70	88	78	1	78	18	97	42	53	38	1	17	11	34	57	14	48	65	
51	45	55	83	79	60	7	82	56	52	30	36	4	36	77	82	77	92	14	19	13	94	89	62	34	43	10	28	14	0	49	20	7	15	88	66	36	78	86	67	11	92	53	87	23	60	74	95	62	67	77	85	72	72	19	79	88	66	24	9	63	90	50	0	46	60	17	57	14	57	57	65	36	19	98	19	28	41	75	3	21	61	89	46	58	84	92	64	41	10	36	94	1	7	38	14	87	50	93	52	
1	64	25	47	46	25	15	96	95	44	94	43	56	0	23	45	43	91	75	87	89	82	63	37	18	72	65	14	80	34	46	99	21	96	92	55	2	81	53	71	84	40	87	47	48	10	7	14	15	17	80	70	97	16	73	32	44	32	16	51	81	28	66	83	22	36	68	98	19	41	76	75	79	69	76	95	80	73	40	61	87	85	52	97	29	87	65	94	17	68	69	82	71	48	58	63	61	21	36	31	
10	31	19	56	60	20	83	66	77	31	44	82	49	39	86	9	0	94	93	11	95	3	38	6	86	81	50	70	96	78	53	99	10	41	87	90	83	0	47	89	18	33	33	86	26	52	86	14	50	98	3	91	72	45	99	16	1	81	29	75	96	99	86	18	8	41	44	17	12	77	13	75	61	27	24	59	74	19	92	12	61	96	32	54	34	79	2	72	69	43	25	87	97	81	11	59	84	88	50	21	
95	60	24	65	86	90	44	79	21	88	25	38	54	50	0	44	48	88	13	82	65	70	12	55	19	79	16	79	61	90	97	3	20	41	16	71	14	67	39	17	60	72	44	57	63	81	70	30	49	33	51	17	30	64	74	20	59	97	38	66	19	19	84	77	11	86	13	1	20	97	95	97	77	98	33	28	88	53	12	63	55	53	49	26	31	55	85	92	47	48	96	3	67	11	29	33	73	42	96	42	
97	23	93	99	93	95	69	77	52	42	68	31	45	84	54	84	61	56	92	25	20	80	10	71	85	62	86	26	8	30	99	11	61	69	73	0	73	54	71	25	64	43	83	86	70	39	62	4	63	55	78	94	3	76	20	14	56	44	3	44	45	4	89	43	31	42	43	70	59	51	63	47	11	98	76	44	8	57	37	14	34	92	16	55	30	44	75	83	40	80	74	88	40	20	83	55	28	88	98	11	
85	71	41	21	78	34	45	9	6	75	60	49	61	3	58	84	99	96	98	51	30	92	73	76	18	88	27	47	47	49	27	46	33	93	82	52	37	98	44	42	44	52	77	26	41	20	67	46	12	93	49	62	90	54	61	98	9	7	68	14	80	42	30	95	97	2	29	11	51	64	46	38	90	72	59	69	13	35	28	67	99	19	69	43	83	60	50	0	75	18	22	85	25	12	75	10	79	77	2	15	
28	50	95	40	8	12	19	65	50	44	10	13	6	60	29	43	98	56	40	64	18	51	38	24	51	57	69	95	97	87	82	48	65	37	78	34	70	23	47	32	0	98	90	23	55	43	5	57	78	87	86	33	87	94	6	30	32	10	14	83	69	43	39	21	46	85	81	64	20	78	90	7	74	3	59	65	96	97	13	55	80	9	18	68	15	82	25	68	0	59	28	92	9	17	71	59	86	2	30	16	
30	36	64	53	16	29	12	35	19	92	6	11	27	58	34	87	52	35	0	62	19	72	99	4	59	14	86	82	25	72	18	63	76	77	93	80	47	33	72	26	35	44	43	69	88	82	23	27	84	57	1	47	63	92	13	62	21	61	94	74	76	7	92	2	98	6	46	40	27	27	16	48	95	52	80	38	50	57	96	53	46	30	11	68	39	69	52	30	82	6	1	86	55	95	10	28	80	6	98	43	
23	23	76	19	97	48	2	98	74	79	82	40	57	63	26	45	85	89	74	53	86	62	63	22	85	51	30	1	2	82	26	19	40	5	31	94	16	28	56	33	40	7	14	76	31	54	42	89	29	38	61	89	0	97	74	28	71	61	29	69	84	97	0	32	81	97	87	73	20	53	18	6	11	47	98	21	31	94	8	21	36	26	1	76	26	33	84	90	48	27	67	32	98	56	46	91	39	95	46	60	
33	19	48	30	23	5	42	31	44	88	55	97	42	91	44	52	67	61	92	48	57	87	52	90	1	13	52	28	85	99	13	75	46	53	99	44	13	58	80	7	44	15	88	48	78	63	12	59	15	18	22	80	41	43	31	36	51	47	44	47	48	65	87	39	13	35	90	81	21	27	10	52	74	59	9	11	52	55	26	68	66	62	23	28	65	32	61	25	5	51	32	55	75	96	94	98	77	90	9	41	
46	30	21	33	86	29	64	30	57	71	14	59	0	80	50	56	60	26	14	72	39	88	87	41	19	9	56	30	10	1	69	12	80	88	73	36	67	45	53	0	77	79	80	57	85	69	67	6	91	29	14	19	34	63	9	33	3	45	42	86	88	96	76	45	25	37	50	4	47	13	10	26	35	62	15	40	53	32	90	71	1	93	96	46	56	66	79	74	32	90	72	10	27	8	37	64	98	77	91	14	
49	27	77	83	40	82	73	22	36	18	4	90	19	66	66	35	7	76	92	61	46	9	86	6	23	12	49	99	33	7	21	48	85	55	69	81	63	74	24	58	86	42	92	85	9	12	22	95	97	86	80	9	8	38	83	63	12	29	34	40	94	45	20	60	87	32	38	42	73	37	32	12	59	0	74	17	22	2	69	71	0	91	56	28	14	13	52	3	22	54	70	68	8	98	52	16	19	70	41	22	
41	29	71	16	67	49	95	74	38	50	6	82	30	44	22	15	33	38	45	68	53	56	4	62	0	5	8	42	41	54	89	54	16	96	27	18	6	56	10	31	78	90	63	84	53	84	72	33	85	29	34	81	90	58	13	23	38	83	34	5	9	11	66	78	65	51	89	83	4	38	31	17	78	20	90	9	63	11	70	20	41	46	2	6	99	80	51	87	4	53	56	22	11	14	72	42	77	98	45	1	
34	38	74	3	57	90	4	37	50	18	66	17	54	96	39	79	9	67	85	45	61	49	95	35	83	58	32	97	51	45	63	14	98	85	64	39	36	89	5	89	80	32	54	63	19	41	39	81	24	66	83	2	79	88	90	5	97	71	29	60	16	76	54	17	93	29	28	10	50	85	28	99	63	81	61	56	76	3	87	82	21	61	30	98	90	2	39	53	42	54	24	22	72	91	88	38	39	45	14	59	
28	62	19	73	42	30	4	33	15	87	82	96	74	49	41	12	39	67	12	34	84	98	67	72	82	30	63	77	17	22	43	64	85	72	4	58	56	19	66	69	45	14	86	25	72	10	12	93	98	87	30	72	44	24	60	10	50	45	28	71	49	34	81	22	54	11	76	58	95	87	15	2	65	46	85	95	64	31	20	53	46	38	29	59	26	19	86	35	9	11	46	82	29	69	95	68	82	82	78	57	
6	94	51	45	25	84	56	18	72	80	95	43	3	27	8	11	15	31	82	24	19	2	15	64	95	2	34	68	6	75	4	40	1	24	43	73	73	64	7	76	82	65	63	8	94	72	85	5	45	61	34	29	95	24	33	24	44	45	48	71	93	20	44	77	76	46	97	11	78	14	17	78	56	11	96	4	39	23	94	11	33	16	44	14	42	38	77	94	49	59	16	76	64	79	43	38	63	0	12	51	
23	65	60	45	80	66	24	50	89	81	20	15	56	65	56	18	67	37	10	86	68	11	22	1	35	50	17	94	57	81	9	88	41	27	6	36	68	56	41	95	57	51	82	32	20	43	32	49	47	95	62	48	47	97	98	27	85	54	21	29	28	21	22	63	76	10	24	7	2	68	26	74	10	19	66	46	27	66	14	17	77	49	87	17	69	46	5	93	98	51	25	47	87	53	34	96	75	64	25	94	
60	27	92	73	25	46	34	65	59	51	45	24	22	31	46	71	1	42	22	16	23	73	55	44	6	16	37	50	54	15	71	1	80	71	93	26	57	72	47	90	82	77	74	66	1	84	15	16	41	3	46	0	64	44	16	13	49	66	95	18	6	77	92	96	93	52	39	81	63	29	25	95	2	25	71	53	75	94	18	87	44	83	79	84	40	8	59	76	80	12	69	64	27	40	89	12	58	73	46	3	
98	81	88	34	97	90	86	35	59	36	82	76	65	58	91	89	75	61	18	47	60	53	94	43	72	49	14	67	9	6	36	36	3	55	67	90	65	80	46	56	54	49	76	72	74	15	65	67	51	30	71	9	51	98	83	36	54	20	94	83	57	23	59	52	82	69	35	19	68	40	60	6	87	27	16	37	46	38	54	81	89	1	63	38	14	42	66	51	12	69	3	15	58	98	26	62	6	77	44	33	
13	5	67	99	79	72	42	41	61	88	93	88	63	0	74	42	81	17	17	47	55	92	39	95	19	44	21	11	15	33	2	64	79	84	23	59	78	81	42	70	86	0	18	80	25	77	92	78	88	52	8	73	50	68	87	36	94	63	5	98	46	63	0	89	28	68	8	68	95	99	67	58	71	75	25	92	51	90	56	48	12	55	53	25	26	99	74	68	2	18	69	16	3	96	67	10	51	30	51	44	
34	68	58	96	11	24	90	21	31	88	43	30	3	52	50	66	70	23	94	37	35	30	65	9	57	76	96	69	16	85	75	7	69	97	71	92	98	99	54	11	8	95	13	71	26	13	18	85	35	30	49	2	97	14	86	25	92	68	32	13	39	49	20	22	89	90	86	39	12	77	85	89	12	51	70	79	5	18	69	90	56	74	40	83	76	98	87	19	34	85	30	18	7	7	87	25	72	98	94	99	
17	65	17	72	99	92	69	62	1	62	28	52	14	64	47	52	52	11	44	52	48	30	96	8	90	30	2	72	22	99	56	30	45	88	80	36	26	42	28	80	68	13	46	96	5	93	34	81	25	61	5	91	8	6	68	48	31	54	51	82	10	32	92	55	84	25	45	40	48	57	13	50	40	48	59	29	24	31	56	58	3	54	31	61	66	73	0	88	86	8	46	0	57	68	34	82	50	68	48	21	
34	4	5	30	31	86	72	4	35	79	46	4	42	20	33	46	77	90	32	50	99	88	89	45	14	37	18	67	15	30	54	42	56	17	95	98	87	19	75	45	23	73	36	94	38	35	83	29	14	47	66	41	18	52	50	83	66	81	39	22	80	70	81	13	65	70	25	89	30	72	54	0	24	52	34	55	48	86	97	3	49	94	16	21	95	62	68	91	56	25	94	80	23	69	24	3	66	37	85	63	
62	61	73	96	69	34	60	5	94	41	68	60	40	84	23	46	90	70	64	44	77	73	35	83	85	86	36	95	98	80	20	69	69	53	50	30	46	34	93	60	97	61	35	91	98	90	95	77	39	23	53	32	21	61	14	53	54	97	7	27	53	40	42	9	81	40	23	65	1	7	50	42	45	9	47	29	29	70	64	40	91	13	39	64	7	1	34	65	79	75	4	0	5	89	50	1	69	90	83	98	
87	50	47	61	99	18	10	2	37	13	9	17	56	89	22	51	27	9	96	59	58	47	43	62	23	27	53	3	64	12	55	97	6	88	51	83	29	38	90	69	31	87	99	43	63	58	47	7	98	5	56	7	88	46	12	84	2	70	4	85	16	22	10	62	2	91	28	82	24	52	82	75	99	91	10	18	52	65	44	1	92	77	10	22	50	91	80	15	19	18	28	54	48	2	16	88	55	40	4	29	
5	74	55	36	96	11	98	42	96	97	72	28	76	8	62	66	42	2	26	34	13	78	84	78	84	7	61	64	99	47	48	52	50	96	96	87	30	26	63	3	73	62	8	62	74	44	99	93	5	64	67	82	93	48	3	78	99	38	26	29	21	88	16	55	65	50	85	77	78	91	52	93	76	25	38	36	3	51	78	14	8	49	33	83	6	34	44	36	7	45	81	4	87	87	95	87	84	41	26	2	
96	88	66	29	2	77	33	65	7	82	83	73	49	7	58	96	50	86	68	14	11	88	77	81	45	60	27	82	5	49	55	61	3	67	97	42	49	75	81	86	25	18	66	50	46	64	10	22	29	70	47	7	35	9	51	43	72	70	82	94	98	69	97	87	60	29	81	28	30	86	23	35	22	61	63	45	21	72	27	77	80	51	52	15	95	35	97	43	83	87	57	54	17	9	51	88	82	55	9	31	
50	22	61	51	37	88	25	63	80	86	27	57	15	29	20	58	23	79	94	57	83	45	19	78	16	61	46	91	98	3	78	63	95	52	50	23	99	31	41	90	42	30	89	1	89	8	64	92	43	35	30	44	44	82	86	82	33	62	41	81	15	66	44	60	43	87	95	47	7	97	67	24	10	53	5	81	98	44	98	98	7	55	69	1	5	0	92	19	23	4	68	85	10	99	43	95	24	48	86	82	
30	12	50	92	98	54	44	83	99	61	6	26	59	70	32	92	67	20	42	99	49	30	19	68	26	4	3	15	16	74	98	77	27	19	60	74	25	17	93	65	96	7	42	66	83	64	26	48	57	18	52	4	37	8	10	14	20	40	91	71	38	34	7	32	31	9	59	63	47	7	28	20	56	70	96	85	27	74	12	38	23	82	37	25	86	66	62	67	40	63	60	97	5	46	93	86	50	76	84	33	
87	64	78	11	48	25	17	95	48	95	48	38	15	68	71	34	84	58	86	62	45	36	98	13	23	5	53	44	83	14	19	90	63	38	33	47	7	70	93	60	84	11	12	3	82	16	44	99	86	41	99	20	51	96	49	37	63	44	34	26	18	72	79	28	6	44	19	0	18	15	31	65	56	87	36	70	71	30	9	24	98	49	95	28	27	20	53	70	72	89	5	47	24	99	34	81	72	11	72	1	
24	17	57	20	4	34	30	67	79	53	6	22	63	9	88	19	61	86	57	37	48	24	80	36	29	21	38	68	65	69	62	35	62	28	45	91	33	85	92	41	13	7	90	83	21	58	66	69	80	15	98	1	66	88	25	76	8	91	4	81	81	18	79	5	19	81	96	13	97	83	5	65	55	90	78	61	8	7	11	66	85	51	44	26	34	61	92	33	89	48	35	89	16	72	54	9	12	86	26	10	
57	5	61	6	73	80	2	3	80	56	45	1	95	90	14	40	96	28	3	5	30	54	5	50	18	22	8	17	37	11	46	86	74	74	33	10	4	39	78	13	25	54	75	55	58	28	14	63	16	60	40	64	52	0	32	18	27	29	83	77	8	6	82	33	54	14	52	51	75	88	42	99	59	9	69	67	12	21	38	52	17	86	70	75	54	22	13	0	7	67	93	23	96	10	52	80	58	58	70	9	
91	79	41	46	6	83	88	78	66	8	51	65	89	84	25	82	93	63	92	92	98	40	62	92	63	83	52	62	99	69	96	69	16	24	40	80	2	14	35	8	47	55	65	84	51	69	78	1	64	13	4	46	76	34	32	15	1	20	60	18	95	47	20	11	69	35	95	23	43	54	30	28	88	96	71	4	91	87	60	63	76	62	99	38	93	24	9	54	16	87	62	22	84	73	88	55	26	76	34	14	
62	22	82	7	96	53	98	89	13	6	31	21	20	87	11	77	93	75	24	18	65	26	32	73	21	51	76	48	69	2	49	29	81	54	97	73	81	16	35	43	98	22	3	54	66	44	53	21	80	81	42	23	26	2	28	44	97	39	38	27	35	91	11	72	69	51	42	97	79	30	23	46	32	12	93	79	26	85	92	76	75	42	69	84	95	15	18	77	98	71	12	3	46	89	85	19	98	12	18	80	
11	51	69	7	96	0	84	24	45	98	26	1	32	12	83	46	51	25	0	78	66	23	25	17	58	10	15	19	21	82	58	66	24	67	84	20	66	0	93	53	26	11	13	8	32	2	36	48	43	48	88	21	71	14	66	45	98	40	25	59	96	96	51	78	71	78	59	59	46	63	58	89	18	24	10	53	40	49	86	87	10	12	91	0	16	60	22	43	79	52	66	82	68	2	1	89	84	84	23	7	
36	18	57	9	33	96	97	29	46	43	31	47	61	57	73	42	69	58	57	50	36	39	51	66	38	13	34	3	18	13	92	32	89	75	93	28	54	21	9	54	51	60	70	36	43	3	34	0	77	19	27	10	66	67	32	19	76	20	56	23	45	72	53	55	19	34	95	3	50	58	72	98	8	7	51	97	73	37	33	32	86	92	77	13	17	97	45	15	75	91	18	78	27	95	71	86	31	29	9	34	
56	86	72	72	47	92	3	63	98	49	96	8	23	72	17	57	79	92	73	7	36	35	72	0	25	88	55	95	10	11	93	68	84	86	54	96	58	24	77	41	19	9	29	22	64	15	50	15	47	54	74	96	17	88	19	40	1	45	94	16	22	97	47	18	87	74	38	78	7	6	29	96	64	10	4	64	65	74	53	94	15	94	2	93	4	29	82	99	47	20	71	95	41	53	93	84	41	79	63	78	
4	66	36	52	44	49	43	49	38	44	40	87	95	79	18	58	64	10	93	41	54	18	37	31	73	15	21	73	57	67	10	21	68	57	25	56	79	12	44	25	43	94	54	14	32	87	41	47	40	63	8	21	71	3	51	49	59	13	2	34	4	2	92	65	82	67	88	1	58	68	45	68	56	35	43	10	18	44	81	44	66	85	12	4	41	55	54	83	44	18	17	99	86	66	26	52	4	38	33	11	
49	5	3	95	13	36	79	8	24	3	12	45	69	88	68	33	85	6	94	63	83	11	84	16	57	6	31	13	4	92	53	89	15	70	81	5	42	71	59	60	34	53	83	99	72	71	8	50	11	40	38	31	3	42	73	3	52	38	97	72	68	85	19	80	21	9	90	61	7	35	30	1	74	0	70	4	97	22	61	64	65	33	32	21	98	63	19	55	53	97	78	38	39	84	23	40	94	61	17	29	
88	57	13	20	97	93	5	82	75	42	77	74	22	88	50	92	38	37	43	50	80	25	12	97	97	5	69	68	78	97	7	8	37	51	6	97	41	80	7	76	86	34	35	26	48	19	1	92	29	32	56	9	90	96	75	55	38	9	70	5	47	23	48	87	54	29	63	63	78	36	45	50	77	70	48	93	67	84	4	74	82	89	66	76	87	63	45	70	65	55	13	43	46	57	3	24	0	62	28	31	
55	39	79	9	62	39	54	34	56	64	89	32	89	27	41	42	66	22	48	32	96	76	82	85	62	48	70	5	25	34	27	85	17	12	5	3	60	0	60	63	15	80	14	8	97	14	46	24	15	34	89	96	86	43	10	88	4	5	67	32	38	98	74	96	20	62	22	26	59	74	46	57	47	70	92	1	48	83	8	54	83	81	32	2	91	64	92	4	79	50	67	39	36	5	80	5	42	91	59	85	
79	44	8	87	53	63	59	51	85	57	47	27	18	39	41	95	27	76	44	72	17	20	90	33	73	31	77	71	22	41	57	7	92	2	91	15	72	71	79	90	64	81	28	44	71	22	11	93	26	58	34	57	34	63	95	10	2	61	50	84	78	77	69	99	54	85	50	62	56	38	55	50	97	50	97	73	23	85	3	98	80	43	31	11	75	38	99	7	96	91	82	13	38	95	82	94	89	17	86	35	
87	59	24	31	92	1	68	49	69	56	29	61	45	6	58	21	52	23	18	74	85	27	93	97	47	20	78	93	45	44	69	67	14	60	98	62	13	45	61	57	78	38	93	78	73	91	88	60	0	57	0	77	31	51	20	26	41	69	95	37	86	76	69	98	48	96	5	86	16	22	74	88	21	32	67	49	0	79	7	8	55	3	93	79	80	91	13	73	59	29	99	49	12	65	57	23	66	46	61	50	
25	45	21	27	3	23	82	74	91	25	69	68	58	3	24	44	86	54	42	14	37	27	26	36	79	82	10	63	91	3	49	76	0	1	53	78	87	81	63	46	92	2	61	65	89	71	39	24	59	0	11	92	84	15	38	92	72	55	55	18	5	84	94	76	45	11	23	13	54	59	66	95	28	13	11	82	47	16	44	71	97	54	22	76	68	16	25	69	45	85	48	27	0	55	64	60	44	94	22	55	
15	73	15	19	3	42	76	48	5	38	3	25	94	55	29	57	60	72	48	97	19	83	9	83	33	13	74	18	61	74	78	89	51	83	81	25	81	54	91	79	26	41	54	39	64	8	7	96	45	97	15	33	26	34	19	86	27	90	54	24	52	8	79	6	18	25	86	49	27	60	64	95	62	93	51	8	62	16	77	61	2	97	42	34	75	65	93	52	51	14	70	92	29	55	34	31	67	67	16	39	
75	25	44	95	79	86	7	12	8	63	94	51	88	34	12	23	20	68	63	67	13	81	79	1	17	3	73	20	30	44	27	28	70	76	10	32	86	92	54	47	5	30	2	32	74	57	58	96	79	20	77	54	88	59	1	43	94	9	59	4	32	2	25	94	77	61	2	77	26	83	28	69	83	64	21	85	93	90	4	89	34	84	20	67	41	23	47	22	17	21	37	1	57	7	4	83	54	93	64	59	
89	94	8	82	53	70	84	33	80	69	58	62	2	36	35	99	95	35	47	91	51	26	85	4	44	45	86	66	3	76	85	2	51	31	64	39	63	67	49	30	32	46	92	32	60	57	30	98	46	21	95	64	70	48	2	80	98	74	1	47	46	48	96	42	1	44	46	86	9	19	91	68	61	45	9	65	26	11	38	3	23	14	76	47	59	39	12	55	54	91	85	66	9	67	13	90	54	82	66	61	
31	67	91	61	54	25	42	95	2	29	90	15	26	63	6	83	7	32	96	17	85	44	16	99	34	1	5	70	83	78	30	3	44	94	43	71	3	52	55	21	27	79	22	38	46	98	80	44	68	55	81	80	98	33	92	59	11	73	74	52	88	98	40	44	30	41	66	99	57	32	8	35	20	1	26	87	32	76	63	74	52	27	75	86	74	6	90	20	35	51	98	70	20	75	93	89	72	59	84	36	
20	35	40	61	23	28	79	87	87	17	71	58	5	36	50	84	52	55	82	88	17	48	9	29	91	21	37	48	42	52	49	35	15	3	4	36	38	8	36	81	4	25	52	90	73	7	67	89	53	0	40	50	91	75	85	92	55	0	96	27	5	65	38	64	86	89	36	58	47	64	89	23	83	4	2	76	74	63	49	34	0	77	67	82	12	29	4	64	5	51	77	25	51	13	58	54	74	73	56	1	
13	80	87	31	39	49	80	79	34	64	12	31	70	5	96	17	55	4	26	49	15	64	58	54	1	97	2	90	31	67	4	72	12	93	81	85	92	58	27	51	32	83	72	79	58	70	63	61	10	55	5	66	73	98	17	70	47	20	68	92	4	51	39	47	59	82	71	30	99	77	55	64	15	39	78	51	9	26	16	28	60	84	39	24	18	56	79	81	9	35	6	47	6	33	90	42	0	3	41	74	
15	52	56	70	45	93	9	2	15	22	90	48	25	59	31	59	39	23	3	39	79	89	36	80	20	5	17	69	54	21	84	33	1	45	81	14	5	84	94	74	87	46	55	27	85	84	41	38	31	28	47	5	82	18	60	10	63	74	56	29	17	43	59	26	97	69	88	62	99	81	67	61	33	34	53	12	0	96	62	70	15	25	65	33	72	11	24	71	62	70	98	68	33	98	10	25	10	32	11	56	
82	82	26	23	67	54	93	43	90	35	77	31	86	35	38	9	94	91	31	97	30	95	65	12	2	61	6	8	13	87	87	75	84	22	79	69	18	10	82	61	91	67	90	0	17	58	81	76	49	18	17	72	39	54	99	76	68	32	25	41	45	59	71	7	32	26	40	35	76	62	82	88	67	99	29	54	72	18	92	87	87	45	47	25	68	60	77	16	99	12	46	29	90	31	97	53	26	37	39	13	
89	70	83	94	22	88	59	88	46	31	65	80	37	63	60	92	29	27	30	64	39	9	2	15	98	94	35	19	14	68	51	2	88	53	58	74	44	92	75	28	79	56	1	32	8	33	72	53	79	96	68	85	52	77	55	16	34	92	34	59	92	81	92	51	26	25	47	84	57	63	61	64	96	11	44	52	10	14	48	87	6	43	29	97	38	14	88	72	69	24	73	87	48	19	59	16	26	36	53	80	
61	43	14	56	13	70	98	79	25	83	74	99	89	16	34	30	49	40	97	34	60	8	86	57	98	71	7	64	17	8	34	46	72	43	97	81	77	95	22	81	15	99	48	96	12	55	70	15	17	2	34	12	6	98	51	12	6	24	36	84	10	63	36	67	54	60	66	59	64	68	69	62	54	42	74	60	72	99	51	24	39	88	20	3	1	39	17	24	48	87	18	23	74	82	52	97	47	24	85	86	
27	86	87	70	44	29	10	60	5	22	31	13	13	75	10	6	17	60	60	90	68	43	22	42	41	1	2	90	48	87	11	73	42	50	24	98	91	23	94	63	6	94	3	82	48	54	56	83	71	47	56	48	58	40	87	17	14	40	73	53	71	80	15	49	80	46	96	48	82	29	9	27	64	41	27	40	20	62	47	74	34	17	84	52	50	95	42	3	69	39	78	6	69	39	17	89	74	95	86	54	
